"id","code","name","profession_classifier_catalog_id/id"
"pc_01187","1443","Менеджер (управитель) на водному транспорті","cat_1443"
"pc_01188","1448.1","Менеджер (управитель) з туризму","cat_1448_1"
"pc_01189","1451","Менеджер (управитель) в торгівлі транспортними засобами","cat_1451"
"pc_01190","1452","Менеджер (управитель) в оптовій торгівлі","cat_1452"
"pc_01191","1453","Менеджер (управитель) в роздрібній торгівлі побутовими та непродовольчими товарами","cat_1453"
"pc_01192","1453.1","Менеджер (управитель) в роздрібній торгівлі побутовими товарами та їх ремонті","cat_1453_1"
"pc_01193","1453.2","Менеджер (управитель) в роздрібній торгівлі непродовольчими товарами","cat_1453_2"
"pc_01194","1454","Менеджер (управитель) в роздрібній торгівлі продовольчими товарами","cat_1454"
"pc_01195","1455.1","Менеджер (управитель) у готельному господарстві","cat_1455_1"
"pc_01196","1456","Менеджер (управитель) кафе (бару, їдальні)","cat_1456"
"pc_01197","1456","Менеджер (управитель) підприємства з приготування та постачання готових страв","cat_1456"
"pc_01198","1456","Менеджер (управитель) ресторану","cat_1456"
"pc_01199","1456","Менеджер (управитель) систем харчової безпеки","cat_1456"
"pc_01200","1461","Менеджер (управитель) із грошового посередництва","cat_1461"
"pc_01201","1462","Менеджер (управитель) із фінансового лізингу","cat_1462"
"pc_01202","1463","Менеджер (управитель) із надання кредитів","cat_1463"
"pc_01203","1465","Менеджер (управитель) із страхування","cat_1465"
"pc_01204","1466","Менеджер (управитель) із пенсійного недержавного страхування","cat_1466"
"pc_01205","1467","Менеджер (управитель) із допоміжної діяльності у сфері фінансів","cat_1467"
"pc_01206","1468","Менеджер (управитель) із допоміжної діяльності у сфері страхування","cat_1468"
"pc_01207","1469","Менеджер (управитель) із фінансового посередництва","cat_1469"
"pc_01208","1471","Менеджер (управитель) у сфері операцій з нерухомістю для третіх осіб","cat_1471"
"pc_01209","1472","Менеджер (управитель) у сфері аренди машин та устаткування","cat_1472"
"pc_01210","1473","Менеджер (управитель) у сфері надання інформації","cat_1473"
"pc_01211","1474","Менеджер (управитель) з питань регіонального розвитку","cat_1474"
"pc_01212","1474","Менеджер (управитель) із комунікаційних технологій","cat_1474"
"pc_01213","1475.4","Менеджер (управитель) з маркетингу","cat_1475_4"
"pc_01214","1475.4","Менеджер (управитель) з логістики","cat_1475_4"
"pc_01215","1475.4","Менеджер (управитель) із збуту","cat_1475_4"
"pc_01216","1475.4","Менеджер (управитель) із зв'язків з громадськістю","cat_1475_4"
"pc_01217","1475.4","Менеджер (управитель) із зовнішньоекономічної діяльності","cat_1475_4"
"pc_01218","1475.4","Менеджер (управитель) з адміністративної діяльності","cat_1475_4"
